F0,F1,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
0.2311094099365434,-5.41917536537408e-13,0.7848220149649683,-1.0395626182701214,-4.845246016141726,1.4502965652916444,-4.741242782987307
0.2311058651791004,-4.710521300322226e-13,0.25077183853728613,-0.8091173802958505,-4.593562670999113,9.057663472869327,-3.944022219378685
0.23110788029699125,-5.108862900907932e-13,0.1244073208301808,-1.0070365282060436,-4.998364856228729,5.246814841588097,-4.622106840904796
0.23111152782354843,-5.837092050689941e-13,0.6318466505338476,-1.0851625024978802,-5.350054837992834,6.095670484954406,-4.912923940870607
0.23110735652746475,-5.003870499389447e-13,-0.6300461203110386,-0.8934635791673582,-4.611469571405253,7.057733279392727,-4.105347515154797
0.2311033152856678,-4.215288609836917e-13,0.7526704897524272,-0.9539487001395699,-4.634883297875966,8.756244969967602,-4.0069580797081805
0.2311034918852311,-4.2520604304643266e-13,0.8662828649620709,-1.44337797087214,-4.652288951645051,7.830704621936356,-4.090735805861481
0.2311082030992144,-5.176539127369156e-13,0.8258817406539021,-1.2557338393558766,-3.838741921184578,12.92238524325434,-2.9120556988427797
0.23110898288427728,-5.336932419780532e-13,-0.9736935731940348,-0.8155665253512865,-4.832737961707778,7.136435493857612,-4.320972035812554
0.23111044358223345,-5.613261402829013e-13,0.4682903331355148,-0.9204066414550827,-4.542781974485097,3.5613703459923456,-4.287390050303721
0.23110450731123264,-4.4561200282057315e-13,0.31501842940761593,-0.8468848585191431,-4.152057457137115,10.405637236944685,-3.4058515144535013
0.23111155133002909,-5.82392556748745e-13,0.7692198744297731,-1.0471594322420703,-5.436473473414704,1.279279038167103,-5.344734197972582
0.23111106392034414,-5.732892636704502e-13,0.6807943237133061,-0.9560865143871187,-5.014061848380562,9.191856191003408,-4.3548982087269215
0.23110787732098026,-5.110928741287727e-13,-0.9674381271310459,-0.8463649540469209,-4.521499774936551,10.242432527971438,-3.786997519488679
0.23110531541521473,-4.616651066970398e-13,0.5518506140179751,-0.8694799102462518,-4.877273184919641,4.423855905088962,-4.5600309545031354
0.2311054432343381,-4.634554987995898e-13,0.8953979339150848,-1.2887222225219475,-5.002334267474135,5.893423883246546,-4.579706818112526
0.23110965860147573,-5.471527284121419e-13,0.5038053469800416,-0.937921315013428,-4.410315671750489,11.816331839525194,-3.5629464200078367
0.2311056891353416,-4.677683623274218e-13,0.07503262002108135,-0.8672027102438395,-4.472016850215123,7.793939986371777,-3.9131001589719325
0.23110365310247388,-4.2869493524442396e-13,0.35445938793122167,-0.9031903309700873,-4.6423008599249975,6.126185424169311,-4.202981684616217
0.23110896055072325,-5.329971344623545e-13,0.48533706607423266,-1.0688616398449362,-3.9498214751322536,13.307155894239468,-2.9955426950453177
0.23110821316527766,-5.180030714368322e-13,0.4913471830474687,-1.082551631614363,-4.772794714004403,10.1444592380095,-4.045318289798687
0.23111075797112043,-5.671051741330536e-13,0.5845935180113588,-1.043432305228082,-4.215223832233319,12.384595856575666,-3.327103401405662
0.23110961544937123,-5.446929946745449e-13,-0.34791601561088314,-0.8731891720766285,-4.392966353409141,9.701455694603723,-3.697258466698237
0.23110684547344393,-4.899688072611634e-13,0.567813932083596,-0.934813993773675,-4.686593478406079,5.251106914688853,-4.310027671220746
0.2311051333583638,-4.583621281028408e-13,0.5610880042763697,-1.0304885970223463,-4.45034856093319,6.280685058743172,-3.9999499540781955
0.23110507023581975,-4.564362319866086e-13,0.42348131297989866,-0.9976420324509263,-4.99014675383401,5.091055320921351,-4.625058518630646
0.2311117969635407,-5.873409382909683e-13,-0.41214820874627955,-0.8874598646865728,-5.058972539396709,6.426652833756513,-4.598106335154355
0.23110834748812425,-5.214970471844373e-13,0.18090878869633675,-0.8322569947679899,-4.892998865098214,4.924627839958818,-4.539845427590774
0.23110632223285182,-4.805879480918593e-13,0.6994554464059957,-0.9391373542524111,-4.201924833963675,7.244954403572189,-3.682376832499349
0.23110999028153878,-5.53715105667985e-13,0.8347082975699585,-0.9255965422066392,-4.961401239576167,7.33831635477629,-4.435158093814317
0.23110403529306212,-4.362024789458446e-13,0.6939861692803233,-0.9745720305309113,-4.447203153745987,5.925082936698622,-4.022305379820131
0.23110511358534533,-4.567795828440276e-13,0.3199124783593752,-0.9970854543270722,-4.4596081857128205,9.535002697256353,-3.7758369265211913
0.23110911752007865,-5.362244164813846e-13,0.162878666890808,-0.798806238167046,-4.597257943057201,7.708213887894871,-4.044488816126499
0.23111166178661768,-5.843847672482985e-13,0.6168477800418697,-0.893111268913664,-4.776959411788717,9.296522325677266,-4.110289985616395
0.23111337880920502,-6.191913667389456e-13,0.34911754231978653,-0.9047319528448607,-5.063883161096813,8.126586215443762,-4.481111843049652
0.2311083674301577,-5.216820829371523e-13,0.3636807724309099,-1.0272363472695822,-5.10659000238552,4.740617540966326,-4.766632256357279
0.23110731334058218,-4.999423661792817e-13,-0.32014233748371934,-0.8552507161832761,-5.084123474749189,5.20872012999352,-4.710597295979751
0.23111121072928015,-5.764012308291532e-13,0.8451552103724724,-1.039510196909971,-5.166805286516752,1.991816779599833,-5.02396871785402
0.23110818977617806,-5.174672257864864e-13,0.28611250704266067,-0.9857741339845472,-4.418863645419563,5.743624594107118,-4.006978557839388
0.23111051828306894,-5.626288008378394e-13,-0.03828746740571343,-0.8011828405563683,-5.171610245504276,2.978246410067871,-4.958035130461987
0.23111055991754256,-5.633594349170632e-13,0.30553483030066175,-0.9089993514609951,-4.181282345194157,9.958149081686443,-3.4671665391480833
0.23110943002113904,-5.411522345266783e-13,-0.024999798871786938,-0.7752226721454321,-4.9994523005156015,5.517443489090849,-4.603787044632678
0.23111082926578058,-5.692557599038582e-13,-0.46353097372908736,-0.875830156021804,-5.32057396651785,2.8801596439581685,-5.114032820285257
0.23111031794465686,-5.594491177246631e-13,-0.14699087520601795,-0.9354295364357323,-4.996308703313579,4.752390999943343,-4.655506662519477
0.23110616138745255,-4.770816068176607e-13,0.6497964075764213,-1.1162292519081838,-4.729114043701085,3.5994392207455976,-4.470992135769045
0.23111337010351785,-6.183153218500811e-13,0.6347144296589768,-0.862982681704219,-4.886489034655707,7.273248089266465,-4.364912044872383
0.23110833546539625,-5.208957926382948e-13,0.5914989184026211,-0.9963274267383291,-3.9931757485455535,8.833869059435639,-3.359683974910045
0.23111269635677448,-6.057290725876279e-13,0.32889405553316253,-0.8462148251594375,-4.980942728341013,4.65052645960495,-4.647445566971246
0.23110925044111505,-5.377441225592962e-13,0.8270197265405073,-0.9769169677022216,-4.8019044601129846,4.132880879069378,-4.505528543661128
0.23111069490137823,-5.654347874418264e-13,0.45583346999396923,-1.002623817160444,-5.344079675359257,3.8213971137573717,-5.070040789445045
0.23110809515208763,-5.157459707470643e-13,0.8485975325958841,-1.1857217234156572,-4.061889770336867,10.066592508995546,-3.3399973016933577
0.23110560945487546,-4.667994234090053e-13,0.50864404627384,-0.9489409542236249,-4.049825739212604,8.357133642868266,-3.4505214730626803
0.23111060655036117,-5.648523807291145e-13,0.4357943701749587,-0.9337776303402645,-5.528744195674669,2.6474899913971885,-5.338888185918553
0.23110838763118896,-5.212970338679115e-13,0.8349145699924798,-1.1823215869554318,-3.927370965051363,11.687053862745177,-3.089272456881133
0.23110834923545698,-5.20946823418275e-13,0.6394228948058429,-1.1395881184312397,-3.8352564102641544,13.858366820535439,-2.8414493572316815
0.2311089747998847,-5.329237353503765e-13,0.8783790904093101,-1.1245606135164863,-4.233290507946306,11.706180842526235,-3.3938203715275397
0.23110600132321382,-4.744813421783929e-13,-0.3054938871956031,-0.8410335612430515,-4.886903156612757,5.993942737211646,-4.457067329285194
0.23111179054036374,-5.874196511852453e-13,-0.610106899677721,-0.8815822981283059,-5.374476239673038,4.11970064103898,-5.0790455005054085
0.23110509772186172,-4.570388115260723e-13,0.6284750276200233,-1.1701988467394902,-4.14194243627489,11.114985467589435,-3.344867925613537
0.2311053790473207,-4.613710163172903e-13,0.7334929527249452,-1.014568995047675,-4.855367786090959,7.329463081180689,-4.329759523635032
0.2311104418240468,-5.624384441237898e-13,0.3512381132850715,-0.8890038435464724,-5.092820560089484,3.1779326712362685,-4.864925603660923
0.23110670013407356,-4.878569120866427e-13,0.37840882392237996,-0.9934899376135338,-3.911199674526813,11.982553566455255,-3.0519103800598226
0.23110916506703968,-5.371037796917445e-13,0.33838290899472767,-1.035803806365859,-4.682596108070559,6.918848546393605,-4.186433712218796
0.23110843516141694,-5.231356506741889e-13,0.7185212075546783,-1.1984332572270642,-4.971102777629493,5.623743088401556,-4.567814596700815
0.2311099738794594,-5.519440254709254e-13,0.5007070715060773,-1.1342102594551449,-4.946964270789314,7.020123879856905,-4.443539248540269
0.2311117524116927,-5.865696254213624e-13,0.5649357347534145,-0.9561248747168047,-4.766819308445909,4.61651350237444,-4.435761274083523
0.23110812282088303,-5.159275327861166e-13,0.3130977789194629,-0.8492389572136982,-4.0966559113412035,12.560339818863328,-3.1959325820976567
0.23111261719702583,-6.038634428084881e-13,0.7074515688560914,-1.0296247734561863,-4.487287206321868,10.067571724063903,-3.765324516500498
0.23110773813204624,-5.074807350627061e-13,0.6952725433083105,-1.081330434639277,-4.671959737824773,6.354937554381398,-4.2162363582295175
0.23110948390757655,-5.430970925045596e-13,0.4894395710993189,-1.108245566655178,-4.4859658913494425,7.77417230490704,-3.9284667741621386
0.23110993198867347,-5.519597975706712e-13,0.40404219290485677,-0.7924285628643712,-4.578424189659129,9.504564003925449,-3.896835740932043
0.23110835576115227,-5.213237379290331e-13,0.9013489599972209,-1.1781731547749654,-5.016895170802954,5.022660136247971,-4.656711670609284
0.2311111738968922,-5.749974357938578e-13,0.5155170380866538,-0.8603340399250161,-5.454703389010772,1.5016324497246654,-5.347018772278918
0.23110797616764683,-5.137023861413527e-13,0.19136456742594055,-0.8444050449894984,-4.7332982909602315,4.449946473831651,-4.414185061488073
0.23111210872364862,-5.931714125085824e-13,0.6289068976188719,-0.94906923954224,-5.068700615494622,4.077650095564618,-4.776285392456524
0.23111096066057488,-5.709558990994586e-13,0.2908500755473533,-0.8580754721751767,-5.351145889584885,6.338804455602755,-4.896579441939917
0.23111034460307076,-5.595079667777876e-13,-0.9901646118542198,-0.8498417521611294,-4.781203374937526,7.482089148867304,-4.244650037603166
0.23110681903933816,-4.914534070703344e-13,0.6957367182032044,-1.0762551301944399,-4.5700367635160575,5.078093514034089,-4.20587804152817
0.23110726964442566,-4.999576896051672e-13,-0.07809340339952775,-0.8208285095143335,-4.685360270107765,9.324317944498674,-4.016697572838939
0.23111331058579915,-6.170339920365072e-13,0.4153254590523101,-0.8313396711555843,-5.214047355492111,5.6189741197132514,-4.811101165418452
0.2311078395505837,-5.10358049888886e-13,-0.8533593084137342,-0.8380577156636981,-4.990103473740959,7.079899818319917,-4.482391817286349
0.2311112719521677,-5.783664207299841e-13,0.6590024018746834,-1.0289229028910665,-4.270679877223166,12.189473866692504,-3.3965519761256564
0.23110632293747857,-4.80909460851248e-13,0.8464190487184897,-1.0288638295512555,-4.659832095643951,4.765083600899242,-4.318119846849538
0.23111050131593755,-5.628479076193384e-13,-0.6702938137019834,-0.8585297651106742,-4.984067018590153,4.788081462629206,-4.640705554019605
0.23110846375731375,-5.222312706001282e-13,-0.510932663249075,-0.9205690566935978,-4.956931088984907,5.632710816669933,-4.552999817011072
0.23111029864132782,-5.578038416841875e-13,0.5552737986928475,-1.0483716483468175,-5.238755864179311,3.009438847113361,-5.022943886428846
0.23111173022597697,-5.862162954123449e-13,0.6977425251526721,-0.8166472607386925,-5.293960991318134,5.542030634043301,-4.896532549456363
0.23111318713728105,-6.14929970377673e-13,0.3468766236877441,-0.8519604372699447,-4.893776548551145,7.12185557204532,-4.38305617364453
0.23110852551053382,-5.244980130670412e-13,0.43689360500287644,-1.0642000576387858,-4.1565351114388704,11.48780058533446,-3.332725394653292
0.23110987961334178,-5.506885883013353e-13,0.6368847679260341,-0.8496947185733177,-4.792033990312628,4.388353923239109,-4.477337667391278
0.23110544960022056,-4.641523675685971e-13,-0.028483986991324706,-0.9050633870547795,-4.7327585846829425,6.243694755122697,-4.285012615408401
0.23111029703991193,-5.575662359037336e-13,0.3601184307867975,-0.8778081757245584,-4.89795969282574,5.185639030350396,-4.526088698964749
0.23110694770245807,-4.924044681211715e-13,0.6921425872238465,-1.2039299965733612,-4.441823818206332,10.200628464761971,-3.710319403225594
0.23110970599151318,-5.47645185775172e-13,0.11913216887419331,-0.9378614682239714,-4.431489763001673,10.421928236187597,-3.6841155650569446
0.23111384887266398,-6.280570531637064e-13,0.5852019781553561,-0.9729904005774053,-5.036192000130246,7.519984595428852,-4.496921115875791
0.23110816757918648,-5.158147278248676e-13,0.7359235050344917,-0.9237582752219993,-4.860653904328299,7.554857814744542,-4.318882202209323
0.23110903014769207,-5.342532951056226e-13,-0.377443413299718,-0.8341429939176841,-4.490282757692025,9.596375350100777,-3.8021103611910756
0.23110921088999462,-5.374280364886934e-13,0.3506507828041172,-0.8772383494926821,-4.037155894394305,10.372448508598968,-3.2933299718630136
0.23110709726507553,-4.957426378086366e-13,0.8245441713757797,-1.2786948523437722,-5.063319725313896,7.136989971956208,-4.551514036851245
0.23111217958609995,-5.95246033911202e-13,0.3199199122734464,-0.9865941766081274,-5.066618000795902,6.916399817397379,-4.570631207464908
0.2311086249854539,-5.255505992804479e-13,0.09427140215288032,-0.9765160076093498,-4.61375381826919,9.639958011063381,-3.9224560350314444
0.23110536886631283,-4.632218757698949e-13,0.672720483186857,-1.0576121450471963,-4.571078759617441,7.883390465571787,-4.005747422386213
0.2311102420527077,-5.58213317506903e-13,0.5500182061629961,-0.9665615054022751,-3.9198131230501225,13.088092390495138,-2.9812437593686267
0.23110840356426746,-5.208153879234043e-13,-0.21511042031428296,-0.8898113425682403,-4.618176238102757,8.205466361786545,-4.029748290613263
0.23110460714428477,-4.4720138552832686e-13,0.2646554420104281,-0.9496206532217002,-4.64994721646074,6.65373231964293,-4.172796756101099
0.2311086100230081,-5.268480334293875e-13,0.289028276686802,-0.8804280413781882,-4.751960678274877,8.763182092270691,-4.123537987269069
0.23111140438647,-5.800972969316793e-13,0.0383711541064764,-0.8551943211061399,-5.034211748516157,8.396496607278735,-4.432084697245448
0.23111070122049457,-5.658753821394687e-13,-0.0030135619811646475,-0.8951413186953534,-5.016787972163218,4.295858427769598,-4.708724658525121
0.2311097075606823,-5.478354347714311e-13,-0.25706998729086117,-0.8725964975088214,-4.898518754968075,5.753686157236596,-4.485912135584615
0.23110753969938239,-5.049774661610127e-13,0.44120830523618504,-0.9176864224342012,-4.563850881708195,3.574331855659688,-4.307529465625488
0.2311054064432017,-4.625042567901715e-13,0.8003070000986263,-1.016209003864537,-4.505289382130746,6.084381267000667,-4.068968054027072
0.23111215110793012,-5.958783209613916e-13,0.4629075298039358,-0.9086896340438457,-5.368121271808821,5.773905587280186,-4.954064682710615
0.2311089408951006,-5.324537552319978e-13,-0.7057049993554346,-0.9299982662635511,-4.932715540112222,7.203862928398389,-4.416114278215123
0.23110880964023944,-5.299236770687053e-13,0.543455877949583,-1.1503262931046407,-4.329902800230034,10.489696677063407,-3.5776688121392115
0.23110877135069557,-5.283454327776098e-13,0.7633248123528247,-0.8731412468710218,-4.879353517300377,5.351169340330073,-4.495612063400423
0.23111122327883826,-5.768522840526152e-13,0.09797896132797068,-0.8248726593026046,-4.598420592780792,9.878694098551716,-3.8900026387010023
0.2311111530743207,-5.750298026957469e-13,0.05085177967950294,-0.8705723381252568,-4.886862935784368,4.746148968118505,-4.546508521707983
0.23110632265325387,-4.809726899991185e-13,0.5006675451974198,-0.816741479041383,-4.734894975131404,6.007141442485483,-4.304112646202181
0.23111059994656932,-5.642880078537863e-13,0.4535036966727972,-0.8925789963786475,-4.086512520356409,11.095192076178533,-3.2908574274549065
0.2311083846636895,-5.214298858562009e-13,0.9013183378021146,-1.036333956771415,-4.529679838195813,9.477417208922361,-3.8500381323057917
0.23110581534476546,-4.71515968625451e-13,0.7768648477891147,-1.2815377912795558,-4.782603936055491,7.700522201713778,-4.230386393021757
0.2311084310298979,-5.215470940698631e-13,0.6253527487081523,-1.1907572046686141,-4.9278498056816264,7.70647818432295,-4.375205149005904
0.23110945246483497,-5.423968992288557e-13,0.656507539635022,-0.8049663568829342,-4.85494902192548,6.938513742037522,-4.357376401450335
0.23110352790811742,-4.263243746112154e-13,0.4877011562676312,-0.9581580078467589,-4.500036511060099,7.828479622359998,-3.938642923780111
0.23111144845626008,-5.80843017369954e-13,0.2847295647521213,-0.9749591845602978,-4.767334681075983,8.750232377214816,-4.139840636159859
0.23111246575613026,-6.001664164385921e-13,0.6936724689414651,-0.9310535269666307,-5.4820512638569525,3.298442240183147,-5.245514361293741
0.23111075739526518,-5.675894460662935e-13,0.01322037102153395,-0.9160812934848526,-4.796764350598879,5.651292768581149,-4.391500535251959
0.2311105099709795,-5.627268544167518e-13,0.6432621913940153,-0.9271545247640898,-5.1115131559986295,0.558610115998236,-5.071454274576058
0.23110829428472562,-5.197249266457638e-13,0.2703856025699749,-0.8467150190653498,-4.126656364864317,12.033211215980103,-3.2637343241986017
0.23110659478335593,-4.870012232559046e-13,0.3283202915940704,-0.830046363989819,-4.50019383879604,8.706609075716242,-3.8758280950186625
0.2311048428970372,-4.5190198299768254e-13,0.3900801005752761,-1.0054790433658845,-4.2831857718984025,10.412082052770375,-3.536517660511506
0.23110666763748383,-4.876009310978413e-13,0.13345764816317707,-0.8489639348347477,-4.496789825537325,10.606630066044149,-3.736170345259079
0.23110770011228898,-5.089478631874041e-13,0.3469448419199772,-0.9683223674521084,-4.764241376113043,7.35225076232237,-4.236998970288412
0.23110820406839117,-5.183632007592469e-13,-0.16126822071422287,-0.9082183679457607,-4.776619269404085,8.90936301287798,-4.137713695977888
0.23110699667182116,-4.941327213801703e-13,-0.3918187262430297,-0.9424053822131881,-4.770175537551703,7.867131358166689,-4.206010168563663
0.23110739909012137,-5.016732881735846e-13,0.6972059834733755,-1.2336693492627049,-4.6010621687649795,5.2713217343194945,-4.223046722485454
0.23111197435767647,-5.925146712318178e-13,0.7167210242343645,-0.8852659963390188,-5.095019969793164,6.372770937774151,-4.638017727946341
0.2311112752237918,-5.784997765920713e-13,0.3829411591174585,-0.8407719635087698,-4.773452110912576,6.708907692913878,-4.292344930701277
0.23110899985673478,-5.336356726455281e-13,-0.7288626550782951,-0.8800641404070007,-5.108242032171063,5.1234143276094315,-4.740833277566518
0.23110932976292664,-5.398128991416841e-13,0.6938313729059151,-1.0634488460480007,-3.6929939777348366,12.907199033658275,-2.7673967843097094
0.23110788748294916,-5.114975571067869e-13,0.32995329709983423,-0.9939007890227121,-4.494685592521989,5.360042026830899,-4.110307863183663
0.2311103953293685,-5.597470090996796e-13,0.5709684313178545,-0.8289106062096128,-4.874095467972845,8.24399492101942,-4.282904571976888
0.23111207243105283,-5.944916901305066e-13,0.7499627197575167,-0.9916514200186963,-5.210531642014811,5.2681017719581344,-4.83274710471227
0.23110810940497786,-5.157570052730303e-13,0.6748843542301546,-1.0941321951959146,-3.7130736177068115,11.743996772971377,-2.8708916366038886
0.23110681223585391,-4.909016812304836e-13,0.7117835102660617,-1.2884145731341832,-4.740714634265469,7.485808353461232,-4.203894586444586
0.23110749852033402,-5.048152701114216e-13,0.5699994529994941,-1.0853987482900287,-4.380988976026011,10.122699112425842,-3.6550730074324136
0.2311081912801554,-5.174332082115809e-13,0.9115700615800062,-1.0213856219539341,-4.823448780719019,6.832816607696635,-4.333455881502056
0.23111113845131429,-5.745853787410079e-13,0.4255445527911701,-0.9184137597441566,-4.793649816860404,4.448313908372073,-4.474653661433785
0.23110547331918252,-4.647442323407377e-13,0.7381295667437058,-1.074347843046521,-3.9474308152006437,12.375855985954162,-3.0599371353587794
0.23110654658013474,-4.842453287311471e-13,0.372945837971254,-0.8854946153658698,-4.86237169233295,6.607104463108449,-4.3885649948633985
0.2311106356008413,-5.655485883883373e-13,0.3456322835146697,-0.9614778160335238,-4.7625622561612495,4.463578047548828,-4.442471483355197
0.23110701818432386,-4.947203909047501e-13,0.71386641106748,-1.1007267290675529,-4.453798079552568,4.040201808435218,-4.164068336871219
0.23110630788950237,-4.799949022570021e-13,0.1421225353145421,-0.8885805756806402,-4.3644138184690355,10.037857488098867,-3.6445819870424483
0.23110665665566302,-4.867717482300606e-13,0.244322891606507,-0.9285902895351406,-4.809961478762695,8.758102789238047,-4.181903033215512
0.2311089468259815,-5.320068917011883e-13,0.030750835002027355,-0.9261220606584697,-4.3853545093487,8.574405311491486,-3.7704693223371684
0.23110804421740158,-5.145333431462678e-13,0.0972495669131912,-0.9139565039282314,-5.212192946399517,5.384954956393603,-4.826028668513895
0.23111050297908542,-5.626459318557545e-13,-0.2927429760891703,-0.9135823484325787,-4.711091297739133,8.50796264264044,-4.1009708275071155
0.23111004502055174,-5.525558305699843e-13,0.683836395320558,-0.9818223694268831,-4.790186073069156,8.20245989410169,-4.201973724490315
0.2311123812190535,-5.992711170265571e-13,0.7685536021208204,-1.0103783362391923,-5.56178981050085,3.4880511552949143,-5.3116557301751985
0.23110435905469331,-4.426302007983324e-13,0.6189483663565793,-0.9303195280850041,-4.877718175051145,5.889790993197963,-4.455351246413221
0.23111078981788086,-5.688543097232397e-13,-0.3622597163375284,-0.8700763460125849,-4.996643340106548,7.377583885050979,-4.46758425296809
0.23110580381773962,-4.714430996772018e-13,0.2518820198300038,-0.9456431946981922,-4.514498555645815,8.190853219438122,-3.927118541446073
0.23110617687304189,-4.779095406183097e-13,0.5108020244932296,-1.0159574551080848,-4.101346610341853,12.859053116770864,-3.179202042496424
0.23110777998766635,-5.096019867399914e-13,-0.9214133003536082,-0.8497339702514228,-4.793772509938856,7.939298470756429,-4.224431914575483
0.2311111993638236,-5.771232738889868e-13,0.7535000948241626,-0.9703495175553467,-4.515485769005883,10.234046374572902,-3.7815848988801926
0.23110915779380475,-5.367497461142978e-13,-0.23035268705935152,-0.8035288147273469,-5.083610657474027,6.185730075738194,-4.6400214339362
0.23110885257864397,-5.303620915602144e-13,0.3095005145268912,-0.8023425091442675,-5.176756123826701,6.065273094654988,-4.741805075258387
0.23111344817391302,-6.209006990964738e-13,0.6284586280946569,-0.9546985133079957,-4.983227261815223,6.898454632863864,-4.488527348185735
0.23110977513793124,-5.479491450383964e-13,0.8942590411181173,-1.0788224719240898,-5.034354960933133,6.804557741777584,-4.546388553049869
0.2311104672297659,-5.612157922569467e-13,0.5069077446621242,-0.8702046259218736,-5.086221002911991,2.690471245815722,-4.89328273430514
0.23110955887222434,-5.432666413621e-13,0.7382619319352748,-0.9566384102625616,-5.12323852723404,3.614801760227959,-4.8640149454693065
0.23110995245384533,-5.520055123503183e-13,0.29228561140960085,-0.7815775050426215,-5.100282304053964,4.879056548431831,-4.750396861363071
0.23110670334369007,-4.883586062307959e-13,-0.4337821230604265,-0.8438371453711309,-4.568703898262825,8.883668180214107,-3.9316409449850576
0.231112326098891,-5.983795458373174e-13,0.10812704903286097,-0.8642365800471712,-5.441580208105023,3.5839559243259718,-5.184568633691015
0.23110943806580547,-5.420239658100132e-13,0.5081862106812669,-1.034995822108547,-5.113781617612803,8.284925801745002,-4.519655498550616
0.23110636525167363,-4.815837060293285e-13,0.35536396073381304,-1.0157623027938065,-4.474300511535404,6.67538224415164,-3.995597498270142
0.23111102811324358,-5.7202422247909e-13,0.13840237560175206,-0.8357666181816015,-5.364193941482286,4.492955040749091,-5.041996494533647
